Entity,Year,rice_production,tomatoes_production ,tea_production,potatoes_production,cocoa_beans_production,meat_chicken_production,bananas_production
Mozambique,1997,5539,69500,68756.2,30070.39,3413.4,0,20476
Mozambique,1998,1967,148200,70293.4,33275.88,3398.8,0,21298
Mozambique,1999,1600,136500,68102.2,34747.26,6045.4,0,22382
Mozambique,2000,160,138100,66158.8,39919.26,11725.4,1494,23698
Mozambique,2001,0,100000,66158.8,59699.22,6205.4,1620,19971
Mozambique,2002,0,67500,66158.8,66169,11725.4,1692,20944
Mozambique,2003,0,87000,64211.6,66858,6045.4,1980,20917
Mozambique,2004,0,87000,66158.8,68817,6205.4,2520,22528
Mozambique,2005,0,87000,68258.2,77710,6205.4,2785.5,21204
Mozambique,2006,0,87000,68297.4,287,2100.2,2340,24208
Mozambique,2007,0,100000,74943,360,88048.6,2340,24258
Mozambique,2008,0,95000,85398,360,3544,2340,26224
Mozambique,2009,0,90000,27260.4,400,1.692.786,1841.4,27844
Mozambique,2010,0,92000,28371.6,500,2.132.786,2014.2,22650
Mozambique,2011,0,110000,797807.8,800,9100,2070,27100
Mozambique,2012,0,90000,634137.6,1000,8.719.476,2340,26300
Mozambique,2013,0,92000,634137.6,1200,8.719.476,1980,24990
Mozambique,2014,0,90290.41,469993.8,1400,6.742.766,2238.3,115350
Mozambique,2015,0,92686.49,634137.6,1600,8.719.476,2610,115350
Mozambique,2016,0,89978.3,1798.2,1800,348.876,2520,118800
Mozambique,2017,0,84257.87,469993.8,2000,6.742.766,2610,106950
Mozambique,2018,0,80049.28,469993.8,2200,6.742.766,2032.2,117600
Mozambique,2019,0,74087.55,156781,2400,3.860.744,2727.9,109950
Mozambique,2020,0,69948.22,469993.8,14100,6.742.766,2059.2,107250
Mozambique,2021,0,48109.07,469993.8,13900,6.742.766,2108.7,105300
Myanmar,1961,0,57372.69,469993.8,11230,6.742.766,1620,112650
Myanmar,1962,0,54616.9,469993.8,10120,6.742.766,1710,112500
Myanmar,1963,0,41151.88,634137.6,12980,8.719.476,1980,114000
Myanmar,1964,48.85,41083.46,57669.2,13850,297562.2,2263.5,114600
Myanmar,1965,292.75,12800,57669.2,13530,298370.8,2162.7,108750
Myanmar,1966,113.87,13200,57669.2,19540,297562.2,2070,110250
Myanmar,1967,151.82,13200,57669.2,7590,297562.2,2295,111600
Myanmar,1968,186.15,13600,57669.2,7623,297562.2,3250.8,112500
Myanmar,1969,150.61,13600,57669.2,6100,297562.2,3673.8,113286
Myanmar,1970,162.86,14000,57669.2,22450,297562.2,3769.2,113286
Myanmar,1971,166.54,14000,36819,5960,7606,3861,112984
Myanmar,1972,75,15000,36819,11500,7606,3762.9,101957
Myanmar,1973,75,15000,36819,13300,7606,3794.4,109057
Myanmar,1974,75,17000,15862.8,32300,368.454,3988.8,103921
Myanmar,1975,75,20000,15862.8,32300,368.454,3875.4,98936
Myanmar,1976,80,22000,15862.8,22620,368.454,3442.5,96368
Myanmar,1977,79,23000,16808.6,33966,471.272,3814.2,90024
Myanmar,1978,80,24000,16382.6,26504,587.072,4050,90176
Myanmar,1979,80,24315,20728,24332,496.872,4050,90206
Myanmar,1980,83,24972,16808.6,58990,471.272,4050,88967
Myanmar,1981,87,25631,16808.6,88139,471.272,3600,84587
Myanmar,1982,92,24000,16382.6,79759.83,587.072,3600,66914
Myanmar,1983,97,23000,16760.2,143493,905.056,4050,67987
Myanmar,1984,103,20000,13352.2,161181.48,703.856,4050,62338
Myanmar,1985,109,20000,16760.2,165743.05,905.056,4500,48400
Myanmar,1986,113,19000,6823.6,168569.14,175,3600,54377
Myanmar,1987,124,19000,422010.2,198392.19,526.6,3600,48335
Myanmar,1988,135,18000,375017.8,235635.3,317.636,3600,48033
Myanmar,1989,148,17000,635747.4,258309.62,1613.2,3600,38215
Myanmar,1990,161,15000,553710,18000,1328.8,3600,49270
Myanmar,1991,173,14000,625315,19000,1.252.036,3600,31716
Myanmar,1992,185,13000,635747.4,20000,1613.2,3453.21,56182
Myanmar,1993,31000,12000,375017.8,21000,317.636,3424.29,47565
Myanmar,1994,20100,11000,553710,22000,1328.8,3432.36,49918
Myanmar,1995,51300,10000,570247.2,23000,7.731.632,3408.72,51916
Myanmar,1996,53800,9000,428247.2,23000,6.393.426,3465.92,56490
Myanmar,1997,45816,8000,572438.2,24000,1.630.058,3375.67,52201
Myanmar,1998,55500,7000,553710,25000,1328.8,3326.88,52250
Myanmar,1999,68497,6000,553710,24385,1328.8,3278.04,53500
Myanmar,2000,60281,5000,635747.4,26000,1613.2,12800,57596.96
Myanmar,2001,68372,4000,321972.2,27000,6.082.886,13056,59246.81
Myanmar,2002,65177,2192,571370.6,27000,7.707.632,13184,61873.69
Myanmar,2003,66500,2395,570247.2,27000,7.731.632,13312,63943.57
Myanmar,2004,45000,6234,658347,28000,559697.4,13440,66099.98
Myanmar,2005,50000,6500,81015.6,30000,535031.6,13568,68312.15
Myanmar,2006,53000,6700,267408.8,32000,1016309.4,13696,74030.75
Myanmar,2007,68500,6800,267408.8,34000,1522641,14240,78311.07
Myanmar,2008,37400,7000,81015.6,38000,28140,15200,76476.88
Myanmar,2009,46600,7300,214375,40000,1009713,16320,74942.84
Myanmar,2010,57900,7521.8,416203,38000,1013444.7,18068.46,74023.04
Myanmar,2011,60100,6500,297405.6,40000,31226.2,14444.43,75595.49
Myanmar,2012,38700,5800,415963,38000,1020727.1,16842.76,76532.1
Myanmar,2013,47700,6000,292894.4,42000,1020727.1,16640,77470.6
Myanmar,2014,45700,5903.64,292894.4,43000,1019833.1,17120,7000
Myanmar,2015,82800,29686.27,427221.6,46000,1056760,17600,7000
Myanmar,2016,110000,31213.5,440784.2,45000,670630.8,18400,7000
Myanmar,2017,137000,33183.45,440784.2,44000,1142687.6,19040,7000
Myanmar,2018,152600,54276,505509.4,50000,524941.8,19360,6000
Myanmar,2019,115500,50328.45,416203,54000,1499261.9,16000,6000
Myanmar,2020,131600,74269.49,433595,66000,1142687.6,16080,6000
Myanmar,2021,70200,71576.69,440784.2,73000,1946160.6,15600,6000
Namibia,1961,66500,80723,440784.2,80000,1142687.6,14800,1200
Namibia,1962,31449,82637,433595,90000,1103753,14480,2400
Namibia,1963,38920,86290,30977.8,95000,576696.4,18560,2400
Namibia,1964,36448,87196,30977.8,99000,576696.4,20480,2400
Namibia,1965,15229,3600,29644.8,103000,630.2,16720,2400
Namibia,1966,24066,3600,27358.6,107000,340,18400,2400
Namibia,1967,23100,3800,27358.6,573000,340,17840,1209
Namibia,1968,10669,3800,29644.8,599000,438.2,19680,1210
Namibia,1969,5142,4100,27358.6,599000,340,20000,3120
Namibia,1970,3813,4428,28608.6,637000,340,20240,4240
Namibia,1971,3551,4600,27358.6,678000,340,20960,1500
Namibia,1972,1459,4700,30807.6,726000,957.4,21440,1500
Namibia,1973,597,3617,23745,776000,297,23040,3740
Namibia,1974,253,2200,100680.2,838000,4500,24080,4540
Namibia,1975,4963,2685,100260,662000,4600,25240,4690
Namibia,1976,14251,2506,100680.2,1105000,1760,26640,5079
Namibia,1977,18420,4104,98300,1000000,8480,28160,4520
Namibia,1978,27518,1600,98300,1026311,8480,32000,4520
Namibia,1979,48917,12060,98300,1077058.4,7460,35600,4520
Namibia,1980,72418,13300,97320,1085139.5,8480,35520,4520
Namibia,1981,61588,7200,97320,1124985.1,8480,35520,4000
Namibia,1982,65261,9691,96120,1173145.5,5820,35520,3315
Namibia,1983,50862,5565,96120,1240446.2,2720,35520,5203
Namibia,1984,54646,6000,96120,1179525.6,5820,36452,5304
Namibia,1985,45159,10000,96120,1234968,5820,36604,1548
Namibia,1986,49773,12500,96120,1218313.2,5820,36800,7500
Namibia,1987,43635,22700,96120,1210935.6,5820,37520,1755
Namibia,1988,43311,25200,96120,1221405.6,5820,37760,10000
Namibia,1989,42860,22700,96120,1216884.9,5820,38120,10000
Namibia,1990,39530,21400,96120,15797177,5820,38400,7000
Namibia,1991,24670,40000,96120,14685804,5820,38400,6800
Namibia,1992,14980,60000,96120,14972170,5820,38480,6500
Namibia,1993,753630,76083,96120,13669821,5820,44072.46,10200
Namibia,1994,687523,80856,96120,15794475,5820,48898.26,1703
Namibia,1995,523232,44592,96120,16978296,5820,49102.95,9247
Namibia,1996,461920,23320,96120,16600278,5820,49771.69,8750
Namibia,1997,388976,38470,96120,16444275,5820,50449.65,11250
Namibia,1998,328072,96320,96120,17221484,13363.2,51211.75,10000
Namibia,1999,412166,57100,96120,17968856,13363.2,52860.51,0
Namibia,2000,443394,55700,96120,17215560,5820,2272,0
Namibia,2001,584312,61990,96120,16100838,13363.2,2432,0
Namibia,2002,495536,92140,96120,16483594,13363.2,2592,0
Namibia,2003,488133,139800,96120,18880248,13363.2,2678.2,2776770
Namibia,2004,448116,77220,96120,17762348,13363.2,2838.11,3092900
Namibia,2005,469802,104030,96120,19542880,13363.2,3036.9,3547200
Namibia,2006,570816,131650,96120,19564100,13363.2,3188.26,2136000
Namibia,2007,680610,74040,96120,20391804,13363.2,3295.29,1489000
Namibia,2008,704544,122000,96120,19673828,13363.2,5504.33,2002000
Namibia,2009,738300,130000,96120,17689998,13363.2,5952.9,2105000
Namibia,2010,912969,128698.11,73101.8,19343268,169.247.214,5760,2248419
Namibia,2011,1060658,130000,101759,20311440,168.711.214,6000,2625485
Namibia,2012,1055574,89823,312609.2,18920928,2860,6400,2897433
Namibia,2013,1051891,50958,312609.2,20661826,2860,6720,2212250
Namibia,2014,934943,100403,101759,22919524,2144,7040,1784058
Namibia,2015,1048566.1,109371,88655.8,20634328,1588,7440,2784870
Namibia,2016,1109762,141471,309736.8,22081784,2980,8000,2407837
Namibia,2017,1080886.2,188768,312609.2,20299240,2860,8400,2469740
Namibia,2018,986619.6,225826,286883.4,21337976,2324,8800,2593080
Namibia,2019,1038222,250069,477545.8,23068010,3180,8960,2653348
Namibia,2020,1098659.8,269079.44,477545.8,23552174,3180,9120,2686000
Namibia,2021,1141818.9,263393.9,63711.2,24754506,867,9280,2604000
Nepal,1961,1076411.5,289805.56,312609.2,24554740,2330,9440,2993482
Nepal,1962,4,310945.8,477545.8,26677172,5522.8,9600,2000000
Nepal,1963,8,344325.3,12878.8,25953718,355,9840,2150000
Nepal,1964,10,362486.97,22341.4,28751710,3002.8,10080,2550000
Nepal,1965,207,176000,477545.8,27386536,5522.8,10160,2850000
Nepal,1966,662,180000,309736.8,27800994,5522.8,10560,1039020
Nepal,1967,1144,185000,22341.4,28185950,497,11200,1097304
Nepal,1968,1360,189000,23136.4,30283486,795,11360,1127643
Nepal,1969,1477,195000,309736.8,26677548,5522.8,12880,1739007
Nepal,1970,1638,199000,309736.8,27906046,5522.8,11760,1010000
Nepal,1971,2508,204000,477545.8,28641184,5522.8,12640,1850632
Nepal,1972,2229,209000,477545.8,28380962,5522.8,13120,2032073
Nepal,1973,2583,214000,474219.8,26271792,5522.8,13600,2143866
Nepal,1974,2668,220000,213426.4,27544046,1397.6,14160,53000
Nepal,1975,3265,225000,17.4,27740606,1140,14320,65000
Nepal,1976,3288,230000,18.2,26062030,281.2,14560,69500
Nepal,1977,3494,190000,213029.4,26681414,557.6,15040,79000
Nepal,1978,4430,220000,440388,26232328,669749.2,15280,102500
Nepal,1979,5757,240000,440388,27005590,1274960.8,15280,99000
Nepal,1980,5586,260000,17.4,29427954,568,9309,95000
Nepal,1981,7153,300000,17.4,27972842,300,11240,92000
Nepal,1982,7919,310000,440388,28239780,1274960.8,15840,86860
Nepal,1983,4000,320000,234472.8,28584286,929176.4,15985,51857
Nepal,1984,8440,325000,234472.8,28549838,1320993,11150,58000
Nepal,1985,6116,330000,433199.2,28630230,1200.6,13686,62000
Nepal,1986,6892,335000,440388,28441972,1274960.8,19060,49000
Nepal,1987,8100,340000,234472.8,27441186,1534294.97,21337,68000
Nepal,1988,9305,345000,241733.6,27344252,1386572.15,23831,44200
Nepal,1989,16400,350000,241733.6,27976804,1534294.97,55805,60838
Nepal,1990,16100,355000,36672,390000,823.621.312,74356,55197
Nepal,1991,13200,360000,46955.8,390000,156743.4,77711,66907
Nepal,1992,4500,365000,36672,390000,823.621.312,85973,63372
Nepal,1993,2300,370000,447484,390000,531.852.382,98973,46211
Nepal,1994,6596,375000,39329.8,390000,249432.2,74958,58229
Nepal,1995,9805,380000,50040.6,390000,83179.6,130114,58772
Nepal,1996,7935,400000,50040.6,390000,83179.6,190617,68980
Nepal,1997,8919,460000,50040.6,390000,418483,99870.8,85094
Nepal,1998,11654,513000,46955.8,390000,328990,103647.48,106095
Nepal,1999,15610,569000,46955.8,400000,424045.2,107501.23,141080
Nepal,2000,20976,569100,55295.6,400000,83160.8,22000,113950
Nepal,2001,27891,650000,55295.6,400000,157275.4,24000,168060
Nepal,2002,46191,801000,64077.6,400000,83466.2,29000,145000
Nepal,2003,62194,1078784,64931,400000,1218.4,32000,160000
Nepal,2004,62932,1260794,66415.8,480000,652.8,38000,128000
Nepal,2005,62000,1251003,72471.8,520000,800.4,42000,158000
Nepal,2006,82000,1284062,66912.6,560000,651,46000,160000
Nepal,2007,81081,1324427,66415.8,595000,651,51000,115000
Nepal,2008,67253,1805085,70647.4,600000,970.6,56000,140000
Nepal,2009,80541,2042861,70647.4,620000,2664.8,60000,130000
Nepal,2010,84079,2079008,70647.4,620000,2624.8,62000,100000
Nepal,2011,93746,1701400,70647.4,640000,5514.2,63000,80000
Nepal,2012,72723,1823844,70293.4,660000,6980,69000,85000
Nepal,2013,97435,1750000,69469.6,680000,6994.6,76000,68000
Nepal,2014,110544.42,1799960,69469.6,740000,4414.6,94000,50000
Nepal,2015,108958.15,1491319,69469.6,760000,6994.6,96000,65000
Nepal,2016,113880.46,2060300,69469.6,780000,6994.6,94000,50000
Nepal,2017,131576.89,1925120,72471.8,760000,2972.8,100000,45726
Nepal,2018,116504.47,4083500,72584.6,800000,2972.8,105000,32752
Nepal,2019,131758,4229330,70647.4,810000,16308.2,114500,36909
Nepal,2020,14,2632500,67557.6,780000,51199.8,130100,32389
Nepal,2021,12,2809200,66158.8,867000,11725.4,142000,43798
Net Food Importing Developing Countries (FAO),1961,11,3500000,69469.6,402000,9008.8,160000,39726
Net Food Importing Developing Countries (FAO),1962,0,3835889,69469.6,573000,15208.6,180000,21702
Net Food Importing Developing Countries (FAO),1963,0,3688939.8,64211.6,436000,11725.4,221400,22554.24
Net Food Importing Developing Countries (FAO),1964,0,3575968.2,67557.6,510000,11725.4,248800,14011.2
Net Food Importing Developing Countries (FAO),1965,0,5879244,67557.6,800000,11725.4,277200,17763.87
Net Food Importing Developing Countries (FAO),1966,0,6951529,67557.6,1269000,11725.4,290000,18916.89
Net Food Importing Developing Countries (FAO),1967,0,5639212,67557.6,1473000,11840,300000,17460.82
Net Food Importing Developing Countries (FAO),1968,0,6169644,67557.6,1870000,11840,348500,15869.29
Net Food Importing Developing Countries (FAO),1969,0,6304916,64211.6,2268000,11725.4,434974,17527
Net Food Importing Developing Countries (FAO),1970,0,6411423,72483.4,1884000,170703.8,523000,19143
Net Food Importing Developing Countries (FAO),1971,0,7053201,73961.4,2023000,348997,606000,16182
Net Food Importing Developing Countries (FAO),1972,0,8590717,72483.4,2052000,250469,645000,9651
Net Food Importing Developing Countries (FAO),1973,0,6648796,84124,2070000,88048.6,660737,6009
Net Food Importing Developing Countries (FAO),1974,0,7058800,165,2000000,197.824,665000,27450
Net Food Importing Developing Countries (FAO),1975,0,7549302,187,1900000,197.824,670000,28800
Net Food Importing Developing Countries (FAO),1976,0,8111899,5661.8,1520280,137.317.998,675000,33280
Net Food Importing Developing Countries (FAO),1977,0,8280990,5563.8,1560000,137.317.998,678000,33100
Net Food Importing Developing Countries (FAO),1978,0,9481606,5563.8,1708000,137.317.998,649986,33800
Net Food Importing Developing Countries (FAO),1979,0,10739184,5563.8,1756000,137.317.998,682230,30450
Net Food Importing Developing Countries (FAO),1980,0,8705662,5563.8,1520000,137.317.998,761342,27250
Net Food Importing Developing Countries (FAO),1981,0,10006860,5563.8,1804000,137.317.998,765035,31100
Net Food Importing Developing Countries (FAO),1982,0,9298640,5563.8,1575000,137.317.998,825466,33290
Net Food Importing Developing Countries (FAO),1983,0,10416352,5661.8,1683000,137.317.998,860000,30700
Net Food Importing Developing Countries (FAO),1984,0,9299917,5661.8,587642.2,137.317.998,903052,32707
Net Food Importing Developing Countries (FAO),1985,0,9060975,9200,425046.8,137.317.998,942600,29050
Net Food Importing Developing Countries (FAO),1986,0,10626318,6765.4,570807.3,137.317.998,990673.6,28964
Net Food Importing Developing Countries (FAO),1987,0,10452909,6765.4,684586.8,137.317.998,1021420,23510
Net Food Importing Developing Countries (FAO),1988,0,11381389,2328.4,661092,141.998.596,1108091,19477
Net Food Importing Developing Countries (FAO),1989,0,10922915,295.6,653125.06,141.998.596,1147870,31420
Net Food Importing Developing Countries (FAO),1990,0,11371959,2328.4,137682,144.683.836,1223188,28680
Net Food Importing Developing Countries (FAO),1991,0,11554058,2641.4,107763,144.683.836,1297703,32630
Net Food Importing Developing Countries (FAO),1992,0,11802465,5604,133637,139.815.734,1415515,28590
Net Food Importing Developing Countries (FAO),1993,2800,13711750,295.6,156436,141.998.596,1511442,29096
Net Food Importing Developing Countries (FAO),1994,2120,14344095,2328.4,156612,141.998.596,1676246,33220
Net Food Importing Developing Countries (FAO),1995,2248,14535014,295.6,158411,148982.71,1598258.1,31750
Net Food Importing Developing Countries (FAO),1996,2500,12514785,295.6,180135,146.883.838,1587539.2,34921
Net Food Importing Developing Countries (FAO),1997,4200,13614493,295.6,169258,146.883.838,1589081,33620
Net Food Importing Developing Countries (FAO),1998,3000,14932043,295.6,164486,146.883.838,1628609,41922
Net Food Importing Developing Countries (FAO),1999,3000,15298675,285.6,173000,151812.12,1558808.9,39936
Net Food Importing Developing Countries (FAO),2000,3000,15563692,285.6,183140,151812.12,8040,37472
Net Food Importing Developing Countries (FAO),2001,3000,14109604,295.6,174511,149191.1,8436,64887
Net Food Importing Developing Countries (FAO),2002,3000,13923057,295.6,199000,152.676.882,8800,66752
Net Food Importing Developing Countries (FAO),2003,1520,17818664,295.6,186653,133.528.664,9200,82725
Net Food Importing Developing Countries (FAO),2004,68,16897640,350,188146,111.738.564,9600,64779
Net Food Importing Developing Countries (FAO),2005,180,15233532,350,180887,111.738.564,9200,83900
Net Food Importing Developing Countries (FAO),2006,180,17642460,328.4,191106,59.461.776,9440,67652
Net Food Importing Developing Countries (FAO),2007,200,16097595,328.4,207152,141.334.172,10000,37023
Net Food Importing Developing Countries (FAO),2008,200,19071772,285.4,202325,31400,10800,59000
Net Food Importing Developing Countries (FAO),2009,460,16946270,285.4,193858,73141.12,11520,52757
Net Food Importing Developing Countries (FAO),2010,385,17275046,277.4,169976,30420.2,12240,35494
Net Food Importing Developing Countries (FAO),2011,538,19455848,277.4,190878,30034.6,11120,43264
Net Food Importing Developing Countries (FAO),2012,88,18625208,253.2,199651,131061.12,9920,42662
Net Food Importing Developing Countries (FAO),2013,0,20242334,223.4,190406,80252.72,10640,46000
Net Food Importing Developing Countries (FAO),2014,0,18872790,215,198529,139339.08,11120,47000
Net Food Importing Developing Countries (FAO),2015,0,18193310,215,178951,138487.08,10800,48000
Net Food Importing Developing Countries (FAO),2016,0,19908236,215,181931,90280.96,10400,50000
Net Food Importing Developing Countries (FAO),2017,0,19166896,192.4,190527,236.220.346,11440,45000
Net Food Importing Developing Countries (FAO),2018,0,20961332,192.4,193426,130.699.776,10800,50000
Net Food Importing Developing Countries (FAO),2019,0,20186618,192.4,179815,179.818.652,11040,50000
Net Food Importing Developing Countries (FAO),2020,0,18786662,168,864683,246.967.836,12240,51000
Net Food Importing Developing Countries (FAO),2021,0,17294328,177.6,898449,172.080.616,13840,52000
Netherlands,1961,0,19119212,576.6,940701,212064.4,15360,53000
Netherlands,1962,0,17083346,3987.8,840000,270534.4,17240,55169.95
Netherlands,1963,0,16802736,3987.8,1034418,184173.6,20000,59308.55
Netherlands,1964,0,16415645,8146.4,871436,59572,22400,59688.02
Netherlands,1965,0,14000,1177.4,801096,433.38,22640,57511.8
Netherlands,1966,0,15000,1177.4,1000965,766,23040,62169.12
Netherlands,1967,0,15000,1177.4,1110439,752.4,23360,60324.72
Netherlands,1968,0,16000,1594.4,1189032,995.98,23680,58269.44
Netherlands,1969,0,16000,59453.2,1125256,995.98,24000,58251.05
Netherlands,1970,0,16000,2550.4,1313366,705.4,24400,59347.32
Netherlands,1971,0,17000,28645.4,1548518,1932.6,24560,60442.87
Netherlands,1972,0,18000,28645.4,1557325,1932.6,24000,60997.13
